type,n,m,seed,generator_timestamp,test_timestamp,relaxation,time
maxnorm,32,64,93,2023-10-26 00:02:46,2023-10-28 01:13:37,beta,8.485559940338135
maxnorm,32,64,94,2023-10-26 00:02:46,2023-10-28 01:13:46,beta,8.156903982162476
maxnorm,32,64,95,2023-10-26 00:02:46,2023-10-28 01:13:53,beta,5.9575581550598145
maxnorm,32,64,96,2023-10-26 00:02:46,2023-10-28 01:14:02,beta,7.837655067443848
maxnorm,32,64,97,2023-10-26 00:02:46,2023-10-28 01:14:10,beta,7.7854390144348145
maxnorm,32,64,98,2023-10-26 00:02:46,2023-10-28 01:14:20,beta,9.139968156814575
maxnorm,32,64,99,2023-10-26 00:02:46,2023-10-28 01:14:28,beta,6.536607027053833
maxnorm,64,2,0,2023-10-26 00:02:46,2023-10-28 01:14:28,beta,0.1457130908966064
maxnorm,64,2,1,2023-10-26 00:02:46,2023-10-28 01:14:28,beta,0.151073932647705
maxnorm,64,2,2,2023-10-26 00:02:46,2023-10-28 01:14:28,beta,0.1595158576965332
maxnorm,64,2,3,2023-10-26 00:02:46,2023-10-28 01:14:29,beta,0.1462199687957763
maxnorm,64,2,4,2023-10-26 00:02:46,2023-10-28 01:14:29,beta,0.1395239830017089
maxnorm,64,2,5,2023-10-26 00:02:46,2023-10-28 01:14:29,beta,0.1546461582183838
maxnorm,64,2,6,2023-10-26 00:02:46,2023-10-28 01:14:29,beta,0.1561408042907714
maxnorm,64,2,7,2023-10-26 00:02:46,2023-10-28 01:14:29,beta,0.1112060546875
maxnorm,64,2,8,2023-10-26 00:02:46,2023-10-28 01:14:30,beta,0.1084849834442138
maxnorm,64,2,9,2023-10-26 00:02:46,2023-10-28 01:14:30,beta,0.1233720779418945
maxnorm,64,2,10,2023-10-26 00:02:46,2023-10-28 01:14:30,beta,0.1717898845672607
maxnorm,64,2,11,2023-10-26 00:02:46,2023-10-28 01:14:30,beta,0.1686182022094726
maxnorm,64,2,12,2023-10-26 00:02:46,2023-10-28 01:14:30,beta,0.1356592178344726
maxnorm,64,2,13,2023-10-26 00:02:46,2023-10-28 01:14:30,beta,0.1215689182281494
maxnorm,64,2,14,2023-10-26 00:02:46,2023-10-28 01:14:31,beta,0.0900399684906005
maxnorm,64,2,15,2023-10-26 00:02:46,2023-10-28 01:14:31,beta,0.0927770137786865
maxnorm,64,2,16,2023-10-26 00:02:46,2023-10-28 01:14:31,beta,0.1212239265441894
maxnorm,64,2,17,2023-10-26 00:02:46,2023-10-28 01:14:31,beta,0.1003007888793945
maxnorm,64,2,18,2023-10-26 00:02:46,2023-10-28 01:14:31,beta,0.1353199481964111
maxnorm,64,2,19,2023-10-26 00:02:46,2023-10-28 01:14:31,beta,0.1024179458618164
maxnorm,64,2,20,2023-10-26 00:02:46,2023-10-28 01:14:31,beta,0.0976569652557373
maxnorm,64,2,21,2023-10-26 00:02:46,2023-10-28 01:14:32,beta,0.090264081954956
maxnorm,64,2,22,2023-10-26 00:02:46,2023-10-28 01:14:32,beta,0.101593017578125
maxnorm,64,2,23,2023-10-26 00:02:46,2023-10-28 01:14:32,beta,0.104665994644165
maxnorm,64,2,24,2023-10-26 00:02:46,2023-10-28 01:14:32,beta,0.1119110584259033
maxnorm,64,2,25,2023-10-26 00:02:46,2023-10-28 01:14:32,beta,0.1744980812072754
maxnorm,64,2,26,2023-10-26 00:02:46,2023-10-28 01:14:32,beta,0.1080901622772216
maxnorm,64,2,27,2023-10-26 00:02:46,2023-10-28 01:14:32,beta,0.1008799076080322
maxnorm,64,2,28,2023-10-26 00:02:46,2023-10-28 01:14:33,beta,0.1155171394348144
maxnorm,64,2,29,2023-10-26 00:02:46,2023-10-28 01:14:33,beta,0.1555151939392089
maxnorm,64,2,30,2023-10-26 00:02:46,2023-10-28 01:14:33,beta,0.1345510482788086
maxnorm,64,2,31,2023-10-26 00:02:46,2023-10-28 01:14:33,beta,0.125356912612915
maxnorm,64,2,32,2023-10-26 00:02:46,2023-10-28 01:14:33,beta,0.1214711666107177
maxnorm,64,2,33,2023-10-26 00:02:46,2023-10-28 01:14:33,beta,0.153555154800415
maxnorm,64,2,34,2023-10-26 00:02:46,2023-10-28 01:14:34,beta,0.0912368297576904
maxnorm,64,2,35,2023-10-26 00:02:46,2023-10-28 01:14:34,beta,0.1134572029113769
maxnorm,64,2,36,2023-10-26 00:02:46,2023-10-28 01:14:34,beta,0.1164300441741943
maxnorm,64,2,37,2023-10-26 00:02:46,2023-10-28 01:14:34,beta,0.0931868553161621
maxnorm,64,2,38,2023-10-26 00:02:46,2023-10-28 01:14:34,beta,0.1512141227722168
maxnorm,64,2,39,2023-10-26 00:02:46,2023-10-28 01:14:34,beta,0.1089890003204345
maxnorm,64,2,40,2023-10-26 00:02:46,2023-10-28 01:14:34,beta,0.0968420505523681
maxnorm,64,2,41,2023-10-26 00:02:46,2023-10-28 01:14:35,beta,0.1305480003356933
maxnorm,64,2,42,2023-10-26 00:02:46,2023-10-28 01:14:35,beta,0.1127469539642334
maxnorm,64,2,43,2023-10-26 00:02:46,2023-10-28 01:14:35,beta,0.1503000259399414
maxnorm,64,2,44,2023-10-26 00:02:46,2023-10-28 01:14:35,beta,0.1054499149322509
maxnorm,64,2,45,2023-10-26 00:02:46,2023-10-28 01:14:35,beta,0.156383991241455
maxnorm,64,2,46,2023-10-26 00:02:46,2023-10-28 01:14:35,beta,0.0901539325714111
maxnorm,64,2,47,2023-10-26 00:02:46,2023-10-28 01:14:36,beta,0.1016812324523925
maxnorm,64,2,48,2023-10-26 00:02:46,2023-10-28 01:14:36,beta,0.1427638530731201
maxnorm,64,2,49,2023-10-26 00:02:46,2023-10-28 01:14:36,beta,0.1318411827087402
maxnorm,64,2,50,2023-10-26 00:02:46,2023-10-28 01:14:36,beta,0.1217899322509765
maxnorm,64,2,51,2023-10-26 00:02:46,2023-10-28 01:14:36,beta,0.1059329509735107
maxnorm,64,2,52,2023-10-26 00:02:46,2023-10-28 01:14:36,beta,0.1473810672760009
maxnorm,64,2,53,2023-10-26 00:02:46,2023-10-28 01:14:37,beta,0.1319179534912109
maxnorm,64,2,54,2023-10-26 00:02:46,2023-10-28 01:14:37,beta,0.087205171585083
maxnorm,64,2,55,2023-10-26 00:02:46,2023-10-28 01:14:37,beta,0.106821060180664
maxnorm,64,2,56,2023-10-26 00:02:46,2023-10-28 01:14:37,beta,0.1069869995117187
maxnorm,64,2,57,2023-10-26 00:02:46,2023-10-28 01:14:37,beta,0.1059579849243164
maxnorm,64,2,58,2023-10-26 00:02:46,2023-10-28 01:14:37,beta,0.1032049655914306
maxnorm,64,2,59,2023-10-26 00:02:46,2023-10-28 01:14:37,beta,0.1144449710845947
maxnorm,64,2,60,2023-10-26 00:02:46,2023-10-28 01:14:38,beta,0.1030118465423584
maxnorm,64,2,61,2023-10-26 00:02:46,2023-10-28 01:14:38,beta,0.0936238765716552
maxnorm,64,2,62,2023-10-26 00:02:46,2023-10-28 01:14:38,beta,0.099153995513916
maxnorm,64,2,63,2023-10-26 00:02:46,2023-10-28 01:14:38,beta,0.1122260093688964
maxnorm,64,2,64,2023-10-26 00:02:46,2023-10-28 01:14:38,beta,0.1667101383209228
maxnorm,64,2,65,2023-10-26 00:02:46,2023-10-28 01:14:38,beta,0.1055140495300293
maxnorm,64,2,66,2023-10-26 00:02:46,2023-10-28 01:14:38,beta,0.0965809822082519
maxnorm,64,2,67,2023-10-26 00:02:46,2023-10-28 01:14:39,beta,0.1096367835998535
maxnorm,64,2,68,2023-10-26 00:02:46,2023-10-28 01:14:39,beta,0.0962710380554199
maxnorm,64,2,69,2023-10-26 00:02:46,2023-10-28 01:14:39,beta,0.1489698886871338
maxnorm,64,2,70,2023-10-26 00:02:46,2023-10-28 01:14:39,beta,0.1205008029937744
maxnorm,64,2,71,2023-10-26 00:02:46,2023-10-28 01:14:39,beta,0.102147102355957
maxnorm,64,2,72,2023-10-26 00:02:46,2023-10-28 01:14:39,beta,0.1037249565124511
maxnorm,64,2,73,2023-10-26 00:02:46,2023-10-28 01:14:39,beta,0.1024219989776611
maxnorm,64,2,74,2023-10-26 00:02:46,2023-10-28 01:14:40,beta,0.0972599983215332
maxnorm,64,2,75,2023-10-26 00:02:46,2023-10-28 01:14:40,beta,0.0925431251525878
maxnorm,64,2,76,2023-10-26 00:02:46,2023-10-28 01:14:40,beta,0.1173939704895019
maxnorm,64,2,77,2023-10-26 00:02:46,2023-10-28 01:14:40,beta,0.1054661273956298
maxnorm,64,2,78,2023-10-26 00:02:46,2023-10-28 01:14:40,beta,0.0988478660583496
maxnorm,64,2,79,2023-10-26 00:02:46,2023-10-28 01:14:40,beta,0.1067061424255371
maxnorm,64,2,80,2023-10-26 00:02:46,2023-10-28 01:14:40,beta,0.1404931545257568
maxnorm,64,2,81,2023-10-26 00:02:46,2023-10-28 01:14:41,beta,0.1015040874481201
maxnorm,64,2,82,2023-10-26 00:02:46,2023-10-28 01:14:41,beta,0.0976819992065429
maxnorm,64,2,83,2023-10-26 00:02:46,2023-10-28 01:14:41,beta,0.075740098953247
maxnorm,64,2,84,2023-10-26 00:02:46,2023-10-28 01:14:41,beta,0.0723409652709961
maxnorm,64,2,85,2023-10-26 00:02:46,2023-10-28 01:14:41,beta,0.1362969875335693
maxnorm,64,2,86,2023-10-26 00:02:46,2023-10-28 01:14:41,beta,0.1054639816284179
maxnorm,64,2,87,2023-10-26 00:02:46,2023-10-28 01:14:41,beta,0.1195828914642334
maxnorm,64,2,88,2023-10-26 00:02:46,2023-10-28 01:14:42,beta,0.1245460510253906
maxnorm,64,2,89,2023-10-26 00:02:46,2023-10-28 01:14:42,beta,0.1093151569366455
maxnorm,64,2,90,2023-10-26 00:02:46,2023-10-28 01:14:42,beta,0.1017179489135742
maxnorm,64,2,91,2023-10-26 00:02:46,2023-10-28 01:14:42,beta,0.096992015838623
maxnorm,64,2,92,2023-10-26 00:02:46,2023-10-28 01:14:42,beta,0.1149930953979492
maxnorm,64,2,93,2023-10-26 00:02:46,2023-10-28 01:14:42,beta,0.1226911544799804
maxnorm,64,2,94,2023-10-26 00:02:46,2023-10-28 01:14:42,beta,0.0949001312255859
maxnorm,64,2,95,2023-10-26 00:02:46,2023-10-28 01:14:43,beta,0.0997288227081298
maxnorm,64,2,96,2023-10-26 00:02:46,2023-10-28 01:14:43,beta,0.1385920047760009
maxnorm,64,2,97,2023-10-26 00:02:46,2023-10-28 01:14:43,beta,0.1074869632720947
maxnorm,64,2,98,2023-10-26 00:02:46,2023-10-28 01:14:43,beta,0.106827974319458
maxnorm,64,2,99,2023-10-26 00:02:46,2023-10-28 01:14:43,beta,0.0917859077453613
maxnorm,64,4,0,2023-10-26 00:02:46,2023-10-28 01:14:44,beta,0.2398600578308105
maxnorm,64,4,1,2023-10-26 00:02:46,2023-10-28 01:14:44,beta,0.1714870929718017
maxnorm,64,4,2,2023-10-26 00:02:46,2023-10-28 01:14:44,beta,0.1912651062011718
maxnorm,64,4,3,2023-10-26 00:02:46,2023-10-28 01:14:44,beta,0.196368932723999
maxnorm,64,4,4,2023-10-26 00:02:46,2023-10-28 01:14:45,beta,0.2582719326019287
maxnorm,64,4,5,2023-10-26 00:02:46,2023-10-28 01:14:45,beta,0.2445900440216064
maxnorm,64,4,6,2023-10-26 00:02:46,2023-10-28 01:14:45,beta,0.1680531501770019
maxnorm,64,4,7,2023-10-26 00:02:46,2023-10-28 01:14:45,beta,0.224215030670166
maxnorm,64,4,8,2023-10-26 00:02:46,2023-10-28 01:14:46,beta,0.1563179492950439
maxnorm,64,4,9,2023-10-26 00:02:46,2023-10-28 01:14:46,beta,0.2318451404571533
maxnorm,64,4,10,2023-10-26 00:02:46,2023-10-28 01:14:46,beta,0.2027380466461181
maxnorm,64,4,11,2023-10-26 00:02:46,2023-10-28 01:14:46,beta,0.2189838886260986
maxnorm,64,4,12,2023-10-26 00:02:46,2023-10-28 01:14:47,beta,0.1826808452606201
maxnorm,64,4,13,2023-10-26 00:02:46,2023-10-28 01:14:47,beta,0.2294468879699707
maxnorm,64,4,14,2023-10-26 00:02:46,2023-10-28 01:14:47,beta,0.2233998775482177
maxnorm,64,4,15,2023-10-26 00:02:46,2023-10-28 01:14:47,beta,0.186478853225708
maxnorm,64,4,16,2023-10-26 00:02:46,2023-10-28 01:14:48,beta,0.1901388168334961
maxnorm,64,4,17,2023-10-26 00:02:46,2023-10-28 01:14:48,beta,0.1755681037902832
maxnorm,64,4,18,2023-10-26 00:02:46,2023-10-28 01:14:48,beta,0.1730680465698242
maxnorm,64,4,19,2023-10-26 00:02:46,2023-10-28 01:14:48,beta,0.287661075592041
maxnorm,64,4,20,2023-10-26 00:02:46,2023-10-28 01:14:49,beta,0.1672329902648925
maxnorm,64,4,21,2023-10-26 00:02:46,2023-10-28 01:14:49,beta,0.2119569778442382
maxnorm,64,4,22,2023-10-26 00:02:46,2023-10-28 01:14:49,beta,0.2294239997863769
maxnorm,64,4,23,2023-10-26 00:02:46,2023-10-28 01:14:49,beta,0.1640059947967529
maxnorm,64,4,24,2023-10-26 00:02:46,2023-10-28 01:14:50,beta,0.1854751110076904
maxnorm,64,4,25,2023-10-26 00:02:46,2023-10-28 01:14:50,beta,0.2404649257659912
maxnorm,64,4,26,2023-10-26 00:02:46,2023-10-28 01:14:50,beta,0.2122700214385986
maxnorm,64,4,27,2023-10-26 00:02:46,2023-10-28 01:14:51,beta,0.2487039566040039
maxnorm,64,4,28,2023-10-26 00:02:46,2023-10-28 01:14:51,beta,0.1937999725341797
maxnorm,64,4,29,2023-10-26 00:02:46,2023-10-28 01:14:51,beta,0.2460870742797851
maxnorm,64,4,30,2023-10-26 00:02:46,2023-10-28 01:14:51,beta,0.2334620952606201
maxnorm,64,4,31,2023-10-26 00:02:46,2023-10-28 01:14:52,beta,0.1886780261993408
maxnorm,64,4,32,2023-10-26 00:02:46,2023-10-28 01:14:52,beta,0.2128491401672363
maxnorm,64,4,33,2023-10-26 00:02:46,2023-10-28 01:14:52,beta,0.2107281684875488
maxnorm,64,4,34,2023-10-26 00:02:46,2023-10-28 01:14:52,beta,0.194761037826538
maxnorm,64,4,35,2023-10-26 00:02:46,2023-10-28 01:14:53,beta,0.1596479415893554
maxnorm,64,4,36,2023-10-26 00:02:46,2023-10-28 01:14:53,beta,0.1832659244537353
maxnorm,64,4,37,2023-10-26 00:02:46,2023-10-28 01:14:53,beta,0.2676680088043213
maxnorm,64,4,38,2023-10-26 00:02:46,2023-10-28 01:14:53,beta,0.2092218399047851
maxnorm,64,4,39,2023-10-26 00:02:46,2023-10-28 01:14:54,beta,0.2047679424285888
maxnorm,64,4,40,2023-10-26 00:02:46,2023-10-28 01:14:54,beta,0.1756868362426757
maxnorm,64,4,41,2023-10-26 00:02:46,2023-10-28 01:14:54,beta,0.1866190433502197
maxnorm,64,4,42,2023-10-26 00:02:46,2023-10-28 01:14:55,beta,0.2405550479888916
maxnorm,64,4,43,2023-10-26 00:02:46,2023-10-28 01:14:55,beta,0.2136521339416504
maxnorm,64,4,44,2023-10-26 00:02:46,2023-10-28 01:14:55,beta,0.2130331993103027
maxnorm,64,4,45,2023-10-26 00:02:46,2023-10-28 01:14:55,beta,0.1989619731903076
maxnorm,64,4,46,2023-10-26 00:02:46,2023-10-28 01:14:56,beta,0.1547729969024658
maxnorm,64,4,47,2023-10-26 00:02:46,2023-10-28 01:14:56,beta,0.212468147277832
maxnorm,64,4,48,2023-10-26 00:02:46,2023-10-28 01:14:56,beta,0.2232179641723632
maxnorm,64,4,49,2023-10-26 00:02:46,2023-10-28 01:14:56,beta,0.2343831062316894
maxnorm,64,4,50,2023-10-26 00:02:46,2023-10-28 01:14:57,beta,0.2928719520568847
maxnorm,64,4,51,2023-10-26 00:02:46,2023-10-28 01:14:57,beta,0.2194128036499023
maxnorm,64,4,52,2023-10-26 00:02:46,2023-10-28 01:14:57,beta,0.2276358604431152
maxnorm,64,4,53,2023-10-26 00:02:46,2023-10-28 01:14:57,beta,0.1889121532440185
maxnorm,64,4,54,2023-10-26 00:02:46,2023-10-28 01:14:58,beta,0.2355620861053466
maxnorm,64,4,55,2023-10-26 00:02:46,2023-10-28 01:14:58,beta,0.1686511039733886
maxnorm,64,4,56,2023-10-26 00:02:46,2023-10-28 01:14:58,beta,0.1849589347839355
maxnorm,64,4,57,2023-10-26 00:02:46,2023-10-28 01:14:58,beta,0.1729540824890136
maxnorm,64,4,58,2023-10-26 00:02:46,2023-10-28 01:14:59,beta,0.200671911239624
maxnorm,64,4,59,2023-10-26 00:02:46,2023-10-28 01:14:59,beta,0.2276010513305664
maxnorm,64,4,60,2023-10-26 00:02:46,2023-10-28 01:14:59,beta,0.2538480758666992
maxnorm,64,4,61,2023-10-26 00:02:46,2023-10-28 01:15:00,beta,0.2555139064788818
maxnorm,64,4,62,2023-10-26 00:02:46,2023-10-28 01:15:00,beta,0.1852071285247802
maxnorm,64,4,63,2023-10-26 00:02:46,2023-10-28 01:15:00,beta,0.1528308391571045
maxnorm,64,4,64,2023-10-26 00:02:46,2023-10-28 01:15:00,beta,0.1874370574951172
maxnorm,64,4,65,2023-10-26 00:02:46,2023-10-28 01:15:01,beta,0.2210659980773925
maxnorm,64,4,66,2023-10-26 00:02:46,2023-10-28 01:15:01,beta,0.3152799606323242
maxnorm,64,4,67,2023-10-26 00:02:46,2023-10-28 01:15:01,beta,0.2065629959106445
maxnorm,64,4,68,2023-10-26 00:02:46,2023-10-28 01:15:02,beta,0.2212278842926025
maxnorm,64,4,69,2023-10-26 00:02:46,2023-10-28 01:15:02,beta,0.2291381359100341
maxnorm,64,4,70,2023-10-26 00:02:46,2023-10-28 01:15:02,beta,0.2132899761199951
maxnorm,64,4,71,2023-10-26 00:02:46,2023-10-28 01:15:02,beta,0.187028169631958
maxnorm,64,4,72,2023-10-26 00:02:46,2023-10-28 01:15:03,beta,0.1655349731445312
maxnorm,64,4,73,2023-10-26 00:02:46,2023-10-28 01:15:03,beta,0.214850902557373
maxnorm,64,4,74,2023-10-26 00:02:46,2023-10-28 01:15:03,beta,0.1911349296569824
maxnorm,64,4,75,2023-10-26 00:02:46,2023-10-28 01:15:03,beta,0.2135210037231445
maxnorm,64,4,76,2023-10-26 00:02:46,2023-10-28 01:15:04,beta,0.2718632221221924
maxnorm,64,4,77,2023-10-26 00:02:46,2023-10-28 01:15:04,beta,0.2291648387908935
maxnorm,64,4,78,2023-10-26 00:02:46,2023-10-28 01:15:04,beta,0.2175240516662597
maxnorm,64,4,79,2023-10-26 00:02:46,2023-10-28 01:15:05,beta,0.32293701171875
maxnorm,64,4,80,2023-10-26 00:02:46,2023-10-28 01:15:05,beta,0.2240660190582275
maxnorm,64,4,81,2023-10-26 00:02:46,2023-10-28 01:15:05,beta,0.1831789016723632
maxnorm,64,4,82,2023-10-26 00:02:46,2023-10-28 01:15:05,beta,0.1533899307250976
maxnorm,64,4,83,2023-10-26 00:02:46,2023-10-28 01:15:06,beta,0.1583352088928222
maxnorm,64,4,84,2023-10-26 00:02:46,2023-10-28 01:15:06,beta,0.2583019733428955
maxnorm,64,4,85,2023-10-26 00:02:46,2023-10-28 01:15:06,beta,0.2658779621124267
maxnorm,64,4,86,2023-10-26 00:02:46,2023-10-28 01:15:06,beta,0.291346788406372
maxnorm,64,4,87,2023-10-26 00:02:46,2023-10-28 01:15:07,beta,0.1879079341888427
maxnorm,64,4,88,2023-10-26 00:02:46,2023-10-28 01:15:07,beta,0.2075250148773193
maxnorm,64,4,89,2023-10-26 00:02:46,2023-10-28 01:15:07,beta,0.1777970790863037
maxnorm,64,4,90,2023-10-26 00:02:46,2023-10-28 01:15:07,beta,0.2036449909210205
maxnorm,64,4,91,2023-10-26 00:02:46,2023-10-28 01:15:08,beta,0.2062010765075683
maxnorm,64,4,92,2023-10-26 00:02:46,2023-10-28 01:15:08,beta,0.2062840461730957
maxnorm,64,4,93,2023-10-26 00:02:46,2023-10-28 01:15:08,beta,0.2508909702301025
maxnorm,64,4,94,2023-10-26 00:02:46,2023-10-28 01:15:09,beta,0.2490730285644531
maxnorm,64,4,95,2023-10-26 00:02:46,2023-10-28 01:15:09,beta,0.3076338768005371
maxnorm,64,4,96,2023-10-26 00:02:46,2023-10-28 01:15:09,beta,0.2477040290832519
maxnorm,64,4,97,2023-10-26 00:02:46,2023-10-28 01:15:09,beta,0.185154914855957
maxnorm,64,4,98,2023-10-26 00:02:46,2023-10-28 01:15:10,beta,0.1476008892059326
maxnorm,64,4,99,2023-10-26 00:02:46,2023-10-28 01:15:10,beta,0.170145034790039
maxnorm,64,8,0,2023-10-26 00:02:46,2023-10-28 01:15:10,beta,0.411160945892334
maxnorm,64,8,1,2023-10-26 00:02:46,2023-10-28 01:15:11,beta,0.4749751091003418
maxnorm,64,8,2,2023-10-26 00:02:46,2023-10-28 01:15:11,beta,0.4347600936889648
maxnorm,64,8,3,2023-10-26 00:02:46,2023-10-28 01:15:12,beta,0.4549729824066162
maxnorm,64,8,4,2023-10-26 00:02:46,2023-10-28 01:15:13,beta,0.4057209491729736
maxnorm,64,8,5,2023-10-26 00:02:46,2023-10-28 01:15:13,beta,0.3608689308166504
maxnorm,64,8,6,2023-10-26 00:02:46,2023-10-28 01:15:13,beta,0.3825290203094482
maxnorm,64,8,7,2023-10-26 00:02:46,2023-10-28 01:15:14,beta,0.2601430416107178
maxnorm,64,8,8,2023-10-26 00:02:46,2023-10-28 01:15:14,beta,0.4766740798950195
maxnorm,64,8,9,2023-10-26 00:02:46,2023-10-28 01:15:15,beta,0.4342348575592041
maxnorm,64,8,10,2023-10-26 00:02:46,2023-10-28 01:15:15,beta,0.395533800125122
maxnorm,64,8,11,2023-10-26 00:02:46,2023-10-28 01:15:16,beta,0.3824241161346435
maxnorm,64,8,12,2023-10-26 00:02:46,2023-10-28 01:15:16,beta,0.255713939666748
maxnorm,64,8,13,2023-10-26 00:02:46,2023-10-28 01:15:17,beta,0.6620688438415527
maxnorm,64,8,14,2023-10-26 00:02:46,2023-10-28 01:15:17,beta,0.3534440994262695
maxnorm,64,8,15,2023-10-26 00:02:46,2023-10-28 01:15:18,beta,0.3969540596008301
maxnorm,64,8,16,2023-10-26 00:02:46,2023-10-28 01:15:18,beta,0.3974361419677734
maxnorm,64,8,17,2023-10-26 00:02:46,2023-10-28 01:15:19,beta,0.3581078052520752
maxnorm,64,8,18,2023-10-26 00:02:46,2023-10-28 01:15:19,beta,0.3522059917449951
maxnorm,64,8,19,2023-10-26 00:02:46,2023-10-28 01:15:20,beta,0.3919169902801513
maxnorm,64,8,20,2023-10-26 00:02:46,2023-10-28 01:15:20,beta,0.2549901008605957
maxnorm,64,8,21,2023-10-26 00:02:46,2023-10-28 01:15:20,beta,0.2816600799560547
maxnorm,64,8,22,2023-10-26 00:02:46,2023-10-28 01:15:21,beta,0.3917839527130127
maxnorm,64,8,23,2023-10-26 00:02:46,2023-10-28 01:15:21,beta,0.2660000324249267
maxnorm,64,8,24,2023-10-26 00:02:46,2023-10-28 01:15:22,beta,0.2551050186157226
maxnorm,64,8,25,2023-10-26 00:02:46,2023-10-28 01:15:22,beta,0.4357221126556396
maxnorm,64,8,26,2023-10-26 00:02:46,2023-10-28 01:15:23,beta,0.3526101112365722
maxnorm,64,8,27,2023-10-26 00:02:46,2023-10-28 01:15:23,beta,0.364332914352417
maxnorm,64,8,28,2023-10-26 00:02:46,2023-10-28 01:15:24,beta,0.3828339576721191
maxnorm,64,8,29,2023-10-26 00:02:46,2023-10-28 01:15:24,beta,0.3734369277954101
maxnorm,64,8,30,2023-10-26 00:02:46,2023-10-28 01:15:25,beta,0.4736700057983398
maxnorm,64,8,31,2023-10-26 00:02:46,2023-10-28 01:15:25,beta,0.3423199653625488
maxnorm,64,8,32,2023-10-26 00:02:46,2023-10-28 01:15:26,beta,0.5739719867706299
maxnorm,64,8,33,2023-10-26 00:02:46,2023-10-28 01:15:26,beta,0.2448568344116211
maxnorm,64,8,34,2023-10-26 00:02:46,2023-10-28 01:15:26,beta,0.4896202087402344
maxnorm,64,8,35,2023-10-26 00:02:46,2023-10-28 01:15:27,beta,0.4935498237609863
maxnorm,64,8,36,2023-10-26 00:02:46,2023-10-28 01:15:28,beta,0.3685328960418701
maxnorm,64,8,37,2023-10-26 00:02:46,2023-10-28 01:15:28,beta,0.4414410591125488
maxnorm,64,8,38,2023-10-26 00:02:46,2023-10-28 01:15:28,beta,0.2596609592437744
maxnorm,64,8,39,2023-10-26 00:02:46,2023-10-28 01:15:29,beta,0.2547049522399902
maxnorm,64,8,40,2023-10-26 00:02:46,2023-10-28 01:15:29,beta,0.3407409191131592
maxnorm,64,8,41,2023-10-26 00:02:46,2023-10-28 01:15:30,beta,0.3432450294494629
maxnorm,64,8,42,2023-10-26 00:02:46,2023-10-28 01:15:30,beta,0.3507130146026611
maxnorm,64,8,43,2023-10-26 00:02:46,2023-10-28 01:15:31,beta,0.3811631202697754
maxnorm,64,8,44,2023-10-26 00:02:46,2023-10-28 01:15:31,beta,0.4025609493255615
maxnorm,64,8,45,2023-10-26 00:02:46,2023-10-28 01:15:31,beta,0.3142628669738769
maxnorm,64,8,46,2023-10-26 00:02:46,2023-10-28 01:15:32,beta,0.3611190319061279
maxnorm,64,8,47,2023-10-26 00:02:46,2023-10-28 01:15:32,beta,0.3821890354156494
maxnorm,64,8,48,2023-10-26 00:02:46,2023-10-28 01:15:33,beta,0.3716981410980224
maxnorm,64,8,49,2023-10-26 00:02:46,2023-10-28 01:15:33,beta,0.4510040283203125
maxnorm,64,8,50,2023-10-26 00:02:46,2023-10-28 01:15:34,beta,0.3158230781555176
maxnorm,64,8,51,2023-10-26 00:02:46,2023-10-28 01:15:34,beta,0.3290390968322754
maxnorm,64,8,52,2023-10-26 00:02:46,2023-10-28 01:15:35,beta,0.3715798854827881
maxnorm,64,8,53,2023-10-26 00:02:46,2023-10-28 01:15:35,beta,0.3431470394134521
maxnorm,64,8,54,2023-10-26 00:02:46,2023-10-28 01:15:35,beta,0.3430609703063965
maxnorm,64,8,55,2023-10-26 00:02:46,2023-10-28 01:15:36,beta,0.3416531085968017
maxnorm,64,8,56,2023-10-26 00:02:46,2023-10-28 01:15:36,beta,0.4075119495391845
maxnorm,64,8,57,2023-10-26 00:02:46,2023-10-28 01:15:37,beta,0.3622901439666748
maxnorm,64,8,58,2023-10-26 00:02:46,2023-10-28 01:15:37,beta,0.3801109790802002
maxnorm,64,8,59,2023-10-26 00:02:46,2023-10-28 01:15:38,beta,0.4143548011779785
maxnorm,64,8,60,2023-10-26 00:02:46,2023-10-28 01:15:38,beta,0.4609589576721191
maxnorm,64,8,61,2023-10-26 00:02:46,2023-10-28 01:15:39,beta,0.2364528179168701
maxnorm,64,8,62,2023-10-26 00:02:46,2023-10-28 01:15:39,beta,0.5337741374969482
maxnorm,64,8,63,2023-10-26 00:02:46,2023-10-28 01:15:40,beta,0.3164138793945312
maxnorm,64,8,64,2023-10-26 00:02:46,2023-10-28 01:15:40,beta,0.3773870468139648
maxnorm,64,8,65,2023-10-26 00:02:46,2023-10-28 01:15:41,beta,0.4697699546813965
maxnorm,64,8,66,2023-10-26 00:02:46,2023-10-28 01:15:41,beta,0.2266719341278076
maxnorm,64,8,67,2023-10-26 00:02:46,2023-10-28 01:15:41,beta,0.3574659824371338
maxnorm,64,8,68,2023-10-26 00:02:46,2023-10-28 01:15:42,beta,0.4817531108856201
maxnorm,64,8,69,2023-10-26 00:02:46,2023-10-28 01:15:42,beta,0.3350389003753662
maxnorm,64,8,70,2023-10-26 00:02:46,2023-10-28 01:15:43,beta,0.4285969734191894
maxnorm,64,8,71,2023-10-26 00:02:46,2023-10-28 01:15:43,beta,0.3181920051574707
maxnorm,64,8,72,2023-10-26 00:02:46,2023-10-28 01:15:44,beta,0.3739969730377197
