type,n,extra_balls,seed,relaxation,mosek_code,pval,dval,rel_gap,eval_ratio,time
maxnorm,4.0,8.0,23368.0,shor,PrimalAndDualFeasible,-0.5011989453637579,-0.9921331825037344,0.4909342371399765,12.2309712742309,0.0009751319885253906
maxnorm,4.0,8.0,23368.0,kron,PrimalAndDualFeasible,-0.5011989454325412,-0.9921331825059653,0.4909342370734241,7.072574790986251,2.2988409996032715
maxnorm,4.0,8.0,23368.0,beta,PrimalAndDualFeasible,-0.9898026633552119,-0.9898026635945101,2.39298136861521e-10,23967072073.956985,0.004477024078369141
maxnorm,4.0,8.0,24492.0,shor,PrimalAndDualFeasible,-0.6760773117506375,-1.045936382746628,0.36985907099599047,15.24116851311614,0.000762939453125
maxnorm,4.0,8.0,24492.0,kron,PrimalAndDualFeasible,-0.6760773117502636,-1.0459363827464692,0.3698590709962055,13.680113571650034,2.0100669860839844
maxnorm,4.0,8.0,24492.0,beta,PrimalAndDualFeasible,-0.5971886721692028,-0.9849980245926195,0.38780935242341674,14.374839143646728,0.0061490535736083984
maxnorm,4.0,8.0,24664.0,shor,PrimalAndDualFeasible,-0.4258887164140037,-0.6844624062516902,0.25857368983768647,18.181175217216797,0.0007300376892089844
maxnorm,4.0,8.0,24664.0,kron,PrimalAndDualFeasible,-0.42588871641365983,-0.6844624062517876,0.25857368983812773,16.142344591893703,1.9073340892791748
maxnorm,4.0,8.0,24664.0,beta,PrimalAndDualFeasible,-0.6649392634396415,-0.6649392634478405,8.198997036856781e-12,565236432764.5721,0.0036280155181884766
maxnorm,4.0,8.0,30306.0,shor,PrimalAndDualFeasible,-0.11350420517145375,-0.22329608547463442,0.10979188030318067,36.23325523132147,0.000885009765625
maxnorm,4.0,8.0,30306.0,kron,PrimalAndDualFeasible,-0.11350420512762481,-0.22329608547696328,0.10979188034933847,16.68582910822556,2.113119125366211
maxnorm,4.0,8.0,30306.0,beta,PrimalAndDualFeasible,-0.2213898526377433,-0.22138985264597408,8.230777170936676e-12,213900648653.45148,0.0037860870361328125
maxnorm,4.0,8.0,32501.0,shor,PrimalAndDualFeasible,-0.4867630893156538,-0.5303478708014749,0.04358478148582112,110.36042446143762,0.0009779930114746094
maxnorm,4.0,8.0,32501.0,kron,PrimalAndDualFeasible,-0.48676308932159984,-0.5303478707997455,0.04358478147814571,77.3304141257674,2.041887044906616
maxnorm,4.0,8.0,32501.0,beta,PrimalAndDualFeasible,-0.5288844528790642,-0.5288844529812189,1.021547291202296e-10,20918405867.612286,0.003793954849243164
maxnorm,4.0,8.0,33099.0,shor,PrimalAndDualFeasible,-0.3598800491310934,-0.7038991861728666,0.3440191370417732,14.345241465292325,0.0007369518280029297
maxnorm,4.0,8.0,33099.0,kron,PrimalAndDualFeasible,-0.3598800491292562,-0.7038991861729381,0.3440191370436819,9.298348517893354,1.9572031497955322
maxnorm,4.0,8.0,33099.0,beta,PrimalAndDualFeasible,-0.27588720302480263,-0.653169400871823,0.37728219784702033,4.726275908959293,0.0047800540924072266
maxnorm,4.0,8.0,33447.0,shor,PrimalAndDualFeasible,-0.26470943687501697,-0.9501460673660117,0.6854366304909947,6.7733875176771345,0.0008790493011474609
maxnorm,4.0,8.0,33447.0,kron,PrimalAndDualFeasible,-0.26470943688188897,-0.9501460673664808,0.6854366304845918,3.7966006951434417,1.9572641849517822
maxnorm,4.0,8.0,33447.0,beta,PrimalAndDualFeasible,-0.9496591522645524,-0.9496591522651506,5.981881656680343e-13,6727222808318.199,0.004106998443603516
maxnorm,4.0,8.0,34478.0,shor,PrimalAndDualFeasible,-0.8380980546999929,-0.8448211146926813,0.006723059992688407,956.489828458705,0.0010991096496582031
maxnorm,4.0,8.0,34478.0,kron,PrimalAndDualFeasible,-0.8380980546477227,-0.844821114736331,0.006723060088608346,896.3930570497245,2.8164429664611816
maxnorm,4.0,8.0,34478.0,beta,PrimalAndDualFeasible,-0.8444966799708891,-0.8444966800539898,8.310074850470528e-11,68080062340.99704,0.0054399967193603516
maxnorm,4.0,8.0,35713.0,shor,PrimalAndDualFeasible,-0.1436710041743562,-0.3675560134976589,0.22388500932330269,18.022767987890777,0.0007979869842529297
maxnorm,4.0,8.0,35713.0,kron,PrimalAndDualFeasible,-0.1436710043788462,-0.36755601329528936,0.22388500891644317,9.33611075087016,1.8996949195861816
maxnorm,4.0,8.0,35713.0,beta,PrimalAndDualFeasible,-0.3530580405525975,-0.3530580406153009,6.270339802938452e-11,30577584937.176758,0.0034461021423339844
maxnorm,4.0,8.0,36125.0,shor,PrimalAndDualFeasible,-0.23485587227917798,-0.4627823057324317,0.2279264334532537,18.939762416820255,0.0007519721984863281
maxnorm,4.0,8.0,36125.0,kron,PrimalAndDualFeasible,-0.23485587219311818,-0.46278230573275114,0.22792643353963296,11.869981834360546,2.35931396484375
maxnorm,4.0,8.0,36125.0,beta,PrimalAndDualFeasible,-0.461950010931635,-0.46195001094129556,9.660550137624568e-12,173617730319.46506,0.003823995590209961
maxnorm,4.0,8.0,37870.0,shor,PrimalAndDualFeasible,-0.7253964718318776,-0.9147952739750094,0.18939880214313176,30.511797482153796,0.000823974609375
maxnorm,4.0,8.0,37870.0,kron,PrimalAndDualFeasible,-0.7253964717476539,-0.9147952739821769,0.189398802234523,25.29718145689105,2.0961830615997314
maxnorm,4.0,8.0,37870.0,beta,PrimalAndDualFeasible,-0.9128662531436963,-0.9128662531816466,3.7950309561551876e-11,194337733243.2944,0.0040950775146484375
maxnorm,4.0,8.0,38347.0,shor,PrimalAndDualFeasible,-0.30915843069175275,-1.0933063941604564,0.7841479634687036,6.347592882180233,0.0007200241088867188
maxnorm,4.0,8.0,38347.0,kron,PrimalAndDualFeasible,-0.30915843085905603,-1.0933063937450076,0.7841479628859516,3.8388034064085588,1.832617998123169
maxnorm,4.0,8.0,38347.0,beta,PrimalAndDualFeasible,-1.0484441571510676,-1.0484441571564656,5.148490083040107e-12,638715699503.6519,0.0038881301879882812
maxnorm,4.0,8.0,38445.0,shor,PrimalAndDualFeasible,-0.2534892436719894,-0.4580723410012036,0.2045830973292142,23.34346362657484,0.00067901611328125
maxnorm,4.0,8.0,38445.0,kron,PrimalAndDualFeasible,-0.2534892436487468,-0.4580723409582611,0.2045830973095143,15.417920161337856,2.1567771434783936
maxnorm,4.0,8.0,38445.0,beta,PrimalAndDualFeasible,-0.42587798532281,-0.4258779853273022,4.492184402238308e-12,836550219224.3335,0.0028519630432128906
maxnorm,4.0,8.0,39282.0,shor,PrimalAndDualFeasible,-0.1649247190673965,-0.8087622612285819,0.6438375421611854,6.925097054203989,0.0007889270782470703
maxnorm,4.0,8.0,39282.0,kron,PrimalAndDualFeasible,-0.16492471908781448,-0.8087622612026947,0.6438375421148802,4.194693117560612,1.5514490604400635
maxnorm,4.0,8.0,39282.0,beta,PrimalAndDualFeasible,-0.803843667045036,-0.8038436765415927,9.496556763188835e-09,444132931.1807185,0.0030798912048339844
maxnorm,4.0,8.0,39685.0,shor,PrimalAndDualFeasible,-0.3416023905944637,-0.9496599364431306,0.608057545848667,8.65958878823587,0.0007238388061523438
maxnorm,4.0,8.0,39685.0,kron,PrimalAndDualFeasible,-0.3416023906007031,-0.9496599364409652,0.6080575458402622,5.45554246361592,1.8137030601501465
maxnorm,4.0,8.0,39685.0,beta,PrimalAndDualFeasible,-0.9156129942394012,-0.9307168235384791,0.015103829299077831,228.4671815999521,0.005900859832763672
maxnorm,4.0,8.0,40955.0,shor,PrimalAndDualFeasible,-0.2650726846380002,-0.40935731618751653,0.14428463154951632,34.5920360204684,0.0006489753723144531
maxnorm,4.0,8.0,40955.0,kron,PrimalAndDualFeasible,-0.26507268464555905,-0.4093573152009074,0.14428463055534835,25.90019694920748,1.8672881126403809
maxnorm,4.0,8.0,40955.0,beta,PrimalAndDualFeasible,-0.39148839789580125,-0.3914883978982023,2.4010238242055948e-12,1100681262491.1416,0.003860950469970703
maxnorm,4.0,8.0,41036.0,shor,PrimalAndDualFeasible,-0.4071829853283289,-0.5508491821227167,0.1436661967943878,30.923495970334248,0.000743865966796875
maxnorm,4.0,8.0,41036.0,kron,PrimalAndDualFeasible,-0.4071829853260269,-0.5508491821330769,0.14366619680704995,28.305123802768055,2.1689491271972656
maxnorm,4.0,8.0,41036.0,beta,PrimalAndDualFeasible,-0.5339680928329625,-0.533968093119204,2.862414749671416e-10,12326428166.391035,0.003493070602416992
maxnorm,4.0,8.0,41219.0,shor,PrimalAndDualFeasible,-0.14916392056047093,-0.6824301720844729,0.533266251524002,8.514056505630869,0.0008249282836914062
maxnorm,4.0,8.0,41219.0,kron,PrimalAndDualFeasible,-0.149163920741844,-0.6824301720656547,0.5332662513238107,6.177153113356798,1.6972970962524414
maxnorm,4.0,8.0,41219.0,beta,PrimalAndDualFeasible,-0.666815038126882,-0.6668150386605037,5.336217023810264e-10,5334199267.4403305,0.004076957702636719
maxnorm,4.0,8.0,41620.0,shor,PrimalAndDualFeasible,-0.17787283343168978,-0.8864444548667846,0.7085716214350948,6.41665190035873,0.0008428096771240234
maxnorm,4.0,8.0,41620.0,kron,PrimalAndDualFeasible,-0.17787283337230292,-0.8864444548516657,0.7085716214793627,3.8914043677772368,1.9377079010009766
maxnorm,4.0,8.0,41620.0,beta,PrimalAndDualFeasible,-0.8761891890145382,-0.8761891909684822,1.9539440065940994e-09,1656985971.4398923,0.003921985626220703
maxnorm,4.0,8.0,42797.0,shor,PrimalAndDualFeasible,-0.7703154333686624,-1.1353337954425458,0.3650183620738834,16.305234783816722,0.000865936279296875
maxnorm,4.0,8.0,42797.0,kron,PrimalAndDualFeasible,-0.7703154333023151,-1.1353337954433262,0.36501836214101113,13.512952017039705,2.362043857574463
maxnorm,4.0,8.0,42797.0,beta,PrimalAndDualFeasible,-1.1346150531570192,-1.1346150713537557,1.6037806272228106e-08,175629100.57973528,0.003092050552368164
maxnorm,4.0,8.0,45564.0,shor,PrimalAndDualFeasible,-0.837645707962194,-0.8416030999535784,0.003957391991384451,1838.8609532459172,0.0010449886322021484
maxnorm,4.0,8.0,45564.0,kron,PrimalAndDualFeasible,-0.8376457079758655,-0.8416030999627471,0.003957391986881609,981.8194473386251,2.9741549491882324
maxnorm,4.0,8.0,45564.0,beta,PrimalAndDualFeasible,-0.8414423375023378,-0.8414423375848136,8.247580396414378e-11,80843849888.76172,0.0044231414794921875
maxnorm,4.0,8.0,46657.0,shor,PrimalAndDualFeasible,-0.2240444351011311,-0.8912501621103693,0.6672057270092382,7.370942271166104,0.0006968975067138672
maxnorm,4.0,8.0,46657.0,kron,PrimalAndDualFeasible,-0.22404443510289437,-0.8912501621104421,0.6672057270075477,4.290309539744124,1.9674270153045654
maxnorm,4.0,8.0,46657.0,beta,PrimalAndDualFeasible,-0.8781349375835329,-0.8781349389823623,1.3988293856570522e-09,3026350119.4459276,0.0029630661010742188
maxnorm,4.0,8.0,47052.0,shor,PrimalAndDualFeasible,-0.945339174082165,-1.0583257856292145,0.11277994457049835,63.37864205992425,0.0008640289306640625
maxnorm,4.0,8.0,47052.0,kron,PrimalAndDualFeasible,-0.9453391740974321,-1.0583257856311694,0.11277994455624107,45.97755819530503,2.607250928878784
maxnorm,4.0,8.0,47052.0,beta,PrimalAndDualFeasible,-0.8255301408475597,-1.0480838492655271,0.2225537084179674,20.64922637998641,0.00416111946105957
maxnorm,4.0,8.0,47152.0,shor,PrimalAndDualFeasible,-0.529176348317079,-0.6258352032939813,0.0966588549769023,41.16471243413238,0.0007798671722412109
maxnorm,4.0,8.0,47152.0,kron,PrimalAndDualFeasible,-0.5291763486698756,-0.6258352033175304,0.09665885464765478,38.32302524271646,2.100555896759033
maxnorm,4.0,8.0,47152.0,beta,PrimalAndDualFeasible,-0.6235915589995221,-0.62359156037341,1.3738878923419406e-09,2369795425.3947344,0.004744052886962891
maxnorm,4.0,8.0,47686.0,shor,PrimalAndDualFeasible,-0.2474466432396443,-0.34394472233191503,0.09649807909227073,39.91929336840952,0.0007269382476806641
maxnorm,4.0,8.0,47686.0,kron,PrimalAndDualFeasible,-0.24744664346458614,-0.34394472229173356,0.09649807882714742,26.01460963352508,1.9138610363006592
maxnorm,4.0,8.0,47686.0,beta,PrimalAndDualFeasible,-0.34159536620579023,-0.3415953666972806,4.914903484198874e-10,2958978644.5541053,0.0032739639282226562
maxnorm,4.0,8.0,48602.0,shor,PrimalAndDualFeasible,-0.43509468178613436,-0.8671763873764899,0.4320817055903556,12.29033348561898,0.0009989738464355469
maxnorm,4.0,8.0,48602.0,kron,PrimalAndDualFeasible,-0.435094680988849,-0.8671763873455657,0.43208170635671667,9.622374211086454,2.133491039276123
maxnorm,4.0,8.0,48602.0,beta,PrimalAndDualFeasible,-0.6832954684339665,-0.8172670117046863,0.1339715432707198,25.990596651828092,0.009961128234863281
maxnorm,4.0,8.0,51357.0,shor,PrimalAndDualFeasible,-0.939299953881968,-0.9748933552455125,0.0355934013635445,132.72936798288254,0.0010609626770019531
maxnorm,4.0,8.0,51357.0,kron,PrimalAndDualFeasible,-0.9392999538444865,-0.9748933552070173,0.03559340136253075,159.66562150222694,2.2102179527282715
maxnorm,4.0,8.0,51357.0,beta,PrimalAndDualFeasible,-0.9603844538602778,-0.9729386441830192,0.01255419032274141,261.74203554756605,0.0056209564208984375
maxnorm,4.0,8.0,52366.0,shor,PrimalAndDualFeasible,-0.2917099497926555,-1.0300883470219155,0.73837839722926,6.996067909518015,0.0008170604705810547
maxnorm,4.0,8.0,52366.0,kron,PrimalAndDualFeasible,-0.29170994073842355,-1.0300883469285071,0.7383784061900835,4.33973817626846,2.1147208213806152
maxnorm,4.0,8.0,52366.0,beta,PrimalAndDualFeasible,-1.0293605853169312,-1.0293606052693536,1.9383316664915878e-08,259689731.22697282,0.003615140914916992
maxnorm,4.0,8.0,52653.0,shor,PrimalAndDualFeasible,-0.1021825855531634,-0.5435732805409366,0.44139069498777317,9.220999566617184,0.0007379055023193359
maxnorm,4.0,8.0,52653.0,kron,PrimalAndDualFeasible,-0.10218258551529706,-0.5435732805418314,0.44139069502653433,4.466046780728783,2.0877180099487305
maxnorm,4.0,8.0,52653.0,beta,PrimalAndDualFeasible,-0.5313279022594343,-0.531327902358765,9.933076583479306e-11,39922177132.00209,0.003420114517211914
maxnorm,4.0,8.0,53598.0,shor,PrimalAndDualFeasible,-0.057476418606802644,-0.36627704906090064,0.308800630454098,11.81697312677669,0.0007171630859375
maxnorm,4.0,8.0,53598.0,kron,PrimalAndDualFeasible,-0.057476418604840325,-0.3662770490610205,0.30880063045618017,6.284642701809356,2.128751039505005
maxnorm,4.0,8.0,53598.0,beta,PrimalAndDualFeasible,-0.35078415835357085,-0.35078415880613023,4.525593788606841e-10,3907084699.783137,0.003657102584838867
maxnorm,4.0,8.0,55566.0,shor,PrimalAndDualFeasible,-0.03988120913685165,-0.6740730535762306,0.6341918444393789,5.928074731543668,0.0007750988006591797
maxnorm,4.0,8.0,55566.0,kron,PrimalAndDualFeasible,-0.03988120913700496,-0.6740730535762415,0.6341918444392365,4.112886425144456,1.6035408973693848
maxnorm,4.0,8.0,55566.0,beta,PrimalAndDualFeasible,-0.650000938395848,-0.650000939304667,9.088189090178389e-10,4667767156.78395,0.002891063690185547
maxnorm,4.0,8.0,56026.0,shor,PrimalAndDualFeasible,-0.4284370168503839,-1.0236164927410578,0.5951794758906739,9.751683488632962,0.0007150173187255859
maxnorm,4.0,8.0,56026.0,kron,PrimalAndDualFeasible,-0.42843701685059155,-1.023616492740948,0.5951794758903564,6.154150490330053,1.6778459548950195
maxnorm,4.0,8.0,56026.0,beta,PrimalAndDualFeasible,-1.0110468951451483,-1.0110468951543772,9.128003813445312e-12,429568083265.9819,0.0035359859466552734
maxnorm,4.0,8.0,59478.0,shor,PrimalAndDualFeasible,-0.46137127100785585,-0.6658872380548391,0.20451596704698322,24.601937398901946,0.0006949901580810547
maxnorm,4.0,8.0,59478.0,kron,PrimalAndDualFeasible,-0.46137127100806463,-0.6658872380549633,0.20451596704689867,20.326417514860697,1.923947811126709
maxnorm,4.0,8.0,59478.0,beta,PrimalAndDualFeasible,-0.6488821811350126,-0.6488821812058849,7.087230802227396e-11,70124957378.32385,0.003340005874633789
maxnorm,4.0,8.0,59942.0,shor,PrimalAndDualFeasible,-0.13160735802483275,-0.18977255854765018,0.05816520052281743,57.91407394395446,0.0009388923645019531
maxnorm,4.0,8.0,59942.0,kron,PrimalAndDualFeasible,-0.13160735803241014,-0.1897725585467322,0.05816520051432206,36.472090808693466,2.101148843765259
maxnorm,4.0,8.0,59942.0,beta,PrimalAndDualFeasible,-0.18951525832777563,-0.18951525836116653,3.3390901155172514e-11,45594243756.52145,0.0036509037017822266
maxnorm,4.0,8.0,59983.0,shor,PrimalAndDualFeasible,-0.8292474778973898,-0.9927519912443094,0.1635045133469195,33.22385642630321,0.0008409023284912109
maxnorm,4.0,8.0,59983.0,kron,PrimalAndDualFeasible,-0.8292474789683406,-0.9927519912475565,0.16350451227921592,29.122099136041275,2.7086660861968994
maxnorm,4.0,8.0,59983.0,beta,PrimalAndDualFeasible,-0.9915672607515964,-0.9915673159630216,5.521142520947819e-08,61962217.3603417,0.0046770572662353516
maxnorm,4.0,8.0,60627.0,shor,PrimalAndDualFeasible,-0.624163122068183,-0.964966302897503,0.34080318082931993,16.44662393032971,0.0007219314575195312
maxnorm,4.0,8.0,60627.0,kron,PrimalAndDualFeasible,-0.6241631220665529,-0.964966302897756,0.3408031808312031,12.316032301772557,2.006925106048584
maxnorm,4.0,8.0,60627.0,beta,PrimalAndDualFeasible,-0.9594426285117792,-0.9594426347298142,6.218034975802311e-09,577720482.8276118,0.0038149356842041016
maxnorm,4.0,8.0,61190.0,shor,PrimalAndDualFeasible,-0.15564286668151633,-0.5104320860001249,0.3547892193186086,12.068840248715455,0.0007431507110595703
maxnorm,4.0,8.0,61190.0,kron,PrimalAndDualFeasible,-0.15564286685187323,-0.5104320859749713,0.354789219123098,6.674841880980072,1.7338240146636963
maxnorm,4.0,8.0,61190.0,beta,PrimalAndDualFeasible,-0.5013986673289879,-0.5013986673645728,3.558497940758798e-11,78350434018.15724,0.00286102294921875
maxnorm,4.0,8.0,63151.0,shor,PrimalAndDualFeasible,-0.41110528050094386,-0.7381298315189823,0.3270245510180384,14.681015631624136,0.0007870197296142578
maxnorm,4.0,8.0,63151.0,kron,PrimalAndDualFeasible,-0.41110527879701825,-0.7381298315896367,0.3270245527926185,9.401173500388252,2.5289971828460693
maxnorm,4.0,8.0,63151.0,beta,PrimalAndDualFeasible,-0.7327345677703037,-0.7327345677704333,1.2967404927621828e-13,151464541219222.38,0.004181861877441406
maxnorm,4.0,8.0,63633.0,shor,PrimalAndDualFeasible,-0.7973773257187602,-0.9843352622889415,0.18695793657018134,31.75332734129251,0.0007250308990478516
maxnorm,4.0,8.0,63633.0,kron,PrimalAndDualFeasible,-0.7973773254803778,-0.9843352617960078,0.18695793631563007,23.249280805760463,2.067188024520874
maxnorm,4.0,8.0,63633.0,beta,PrimalAndDualFeasible,-0.9679938661894663,-0.9679938661801787,9.287570712501747e-12,126394326225391.61,0.004917144775390625
maxnorm,4.0,8.0,64831.0,shor,PrimalAndDualFeasible,-0.11979983899918721,-0.3422664771002989,0.22246663810111167,14.970755039264732,0.0009400844573974609
maxnorm,4.0,8.0,64831.0,kron,PrimalAndDualFeasible,-0.11979983898844077,-0.34226647710018526,0.2224666381117445,8.730206067056079,1.999488115310669
maxnorm,4.0,8.0,64831.0,beta,PrimalAndDualFeasible,-0.3421954345472164,-0.3421954348469419,2.9972552217927273e-10,7515694558.796288,0.003981113433837891
maxnorm,4.0,8.0,65157.0,shor,PrimalAndDualFeasible,-0.44636107983422635,-0.7269765272061287,0.28061544737190236,16.41356526581099,0.0007219314575195312
maxnorm,4.0,8.0,65157.0,kron,PrimalAndDualFeasible,-0.4463610797061692,-0.7269765272096419,0.2806154475034727,11.486274226833473,1.9925148487091064
maxnorm,4.0,8.0,65157.0,beta,PrimalAndDualFeasible,-0.7240955735836986,-0.7240955735883724,4.673816889066984e-12,1921452515386.982,0.003821134567260742
maxnorm,4.0,8.0,65457.0,shor,PrimalAndDualFeasible,-0.5499182457108045,-0.6413581450572038,0.09143989934639929,66.89597001346567,0.000720977783203125
maxnorm,4.0,8.0,65457.0,kron,PrimalAndDualFeasible,-0.5499182456856636,-0.641358145071809,0.09143989938614538,53.097504984703725,2.2554309368133545
maxnorm,4.0,8.0,65457.0,beta,PrimalAndDualFeasible,-0.630365825831928,-0.6303658262178338,3.8590575179853204e-10,5519945250.607133,0.005239963531494141
maxnorm,4.0,8.0,65668.0,shor,PrimalAndDualFeasible,-0.7081644948297023,-0.9614516133478568,0.25328711851815444,21.69990598235629,0.0008690357208251953
maxnorm,4.0,8.0,65668.0,kron,PrimalAndDualFeasible,-0.7081644947970775,-0.9614516133468655,0.2532871185497879,18.026092218741777,2.322890043258667
maxnorm,4.0,8.0,65668.0,beta,PrimalAndDualFeasible,-0.758967381858968,-0.947571871401844,0.188604489542876,25.327598174475575,0.004738807678222656
maxnorm,4.0,8.0,66766.0,shor,PrimalAndDualFeasible,-0.3514529617385763,-0.8454874587005393,0.494034496961963,10.330367377774438,0.0007147789001464844
maxnorm,4.0,8.0,66766.0,kron,PrimalAndDualFeasible,-0.3514529617316952,-0.8454874587015277,0.49403449696983254,7.089607417429417,2.2944488525390625
maxnorm,4.0,8.0,66766.0,beta,PrimalAndDualFeasible,-0.8312752393216092,-0.8312752393216736,6.439293542825908e-14,500415353655478.9,0.0040740966796875
maxnorm,4.0,8.0,67848.0,shor,PrimalAndDualFeasible,-0.4976968890967958,-1.0094896909758864,0.5117928018790905,11.162936967932755,0.0007288455963134766
maxnorm,4.0,8.0,67848.0,kron,PrimalAndDualFeasible,-0.4976968890968578,-1.0094896909759263,0.5117928018790685,7.320680664245491,1.8141100406646729
maxnorm,4.0,8.0,67848.0,beta,PrimalAndDualFeasible,-0.9978591778855457,-0.9978591778871995,1.6537882174816332e-12,2565488743546.4385,0.003175020217895508
maxnorm,4.0,8.0,68277.0,shor,PrimalAndDualFeasible,0.05050675972974489,-0.28550809587943266,0.33601485560917754,12.097114174558032,0.0009081363677978516
maxnorm,4.0,8.0,68277.0,kron,PrimalAndDualFeasible,0.050506759742204935,-0.2855080958794934,0.3360148556216983,8.043155387407385,2.017759084701538
maxnorm,4.0,8.0,68277.0,beta,PrimalAndDualFeasible,-0.2838834561252015,-0.2838834561422167,1.7015222564253918e-11,72855396670.18945,0.0040340423583984375
maxnorm,4.0,8.0,69717.0,shor,PrimalAndDualFeasible,-0.9300162400085602,-1.0374486409818373,0.10743240097327711,48.04023814213962,0.0010781288146972656
maxnorm,4.0,8.0,69717.0,kron,PrimalAndDualFeasible,-0.9300162400131388,-1.037448640982025,0.10743240096888618,47.03922933657712,2.5051071643829346
maxnorm,4.0,8.0,69717.0,beta,PrimalAndDualFeasible,-1.0224382886962802,-1.030615277958678,0.007965685255568383,525.3835691250576,0.0060880184173583984
maxnorm,4.0,8.0,70157.0,shor,PrimalAndDualFeasible,-0.03247995605954955,-0.10380164874506935,0.0713216926855198,55.34427806003595,0.0008499622344970703
maxnorm,4.0,8.0,70157.0,kron,PrimalAndDualFeasible,-0.026312384717042777,-0.10179430542052083,0.07548192070347805,33.29659358171856,2.5924489498138428
maxnorm,4.0,8.0,70157.0,beta,PrimalAndDualFeasible,-0.0889476203097879,-0.09067876373341095,0.0017311434236230577,1015.3217638197983,0.005385160446166992
maxnorm,4.0,8.0,70222.0,shor,PrimalAndDualFeasible,-0.2522414501402761,-0.7621296976828802,0.5098882475426041,8.574036705737187,0.0006811618804931641
maxnorm,4.0,8.0,70222.0,kron,PrimalAndDualFeasible,-0.2522414501357638,-0.7621296976832015,0.5098882475474377,4.968120100290061,1.8733329772949219
maxnorm,4.0,8.0,70222.0,beta,PrimalAndDualFeasible,-0.746336934811043,-0.7463369348131978,2.1548318684949663e-12,1779541324848.4595,0.00302886962890625
maxnorm,4.0,8.0,70553.0,shor,PrimalAndDualFeasible,-0.7961205491877229,-1.3058340195635967,0.4849899973610491,9.342365199538587,0.0008208751678466797
maxnorm,4.0,8.0,70553.0,kron,PrimalAndDualFeasible,-0.7961205482607788,-1.305834019416243,0.4849899983507015,5.4822449383772485,2.2646450996398926
maxnorm,4.0,8.0,70553.0,beta,PrimalAndDualFeasible,-1.2758353758003338,-1.2758353811575158,4.19896024337012e-09,804029331.1578937,0.002931833267211914
maxnorm,4.0,8.0,71103.0,shor,PrimalAndDualFeasible,-0.11917783344654594,-0.7889832069315691,0.6698053734850231,6.576483764301053,0.0006959438323974609
maxnorm,4.0,8.0,71103.0,kron,PrimalAndDualFeasible,-0.11917783344938675,-0.7889832069309685,0.6698053734815818,3.945489228354051,1.9095911979675293
maxnorm,4.0,8.0,71103.0,beta,PrimalAndDualFeasible,-0.7719510049356711,-0.7719510054196405,4.839693090730179e-10,6131069525.524974,0.0035429000854492188
maxnorm,4.0,8.0,71186.0,shor,PrimalAndDualFeasible,-0.3295216367289765,-0.4185344216483872,0.08901278491941073,54.78372310463489,0.0008170604705810547
maxnorm,4.0,8.0,71186.0,kron,PrimalAndDualFeasible,-0.3295216367283313,-0.4185344216479634,0.0890127849196321,46.05544354937327,2.2162230014801025
maxnorm,4.0,8.0,71186.0,beta,PrimalAndDualFeasible,-0.4163020080513449,-0.4163020080723056,2.09607331491668e-11,151908373292.49622,0.004117012023925781
maxnorm,4.0,8.0,74575.0,shor,PrimalAndDualFeasible,-0.3464592078637221,-0.6958239277518325,0.34936471988811046,15.388973070609534,0.0007479190826416016
maxnorm,4.0,8.0,74575.0,kron,PrimalAndDualFeasible,-0.346459207670077,-0.695823927803025,0.34936472013294806,10.2697386892479,1.9956541061401367
maxnorm,4.0,8.0,74575.0,beta,PrimalAndDualFeasible,-0.24443824103456693,-0.6336544730534327,0.3892162320188658,9.777471589672334,0.006158113479614258
maxnorm,4.0,8.0,74914.0,shor,PrimalAndDualFeasible,-0.37062317971860803,-0.6398898282529517,0.2692666485343437,15.495117980502458,0.0006580352783203125
maxnorm,4.0,8.0,74914.0,kron,PrimalAndDualFeasible,-0.37062317967955855,-0.6398898282613452,0.26926664858178667,10.08533031636636,1.8146851062774658
maxnorm,4.0,8.0,74914.0,beta,PrimalAndDualFeasible,-0.602578087585263,-0.6025780876594087,7.414568958807877e-11,28826999881.17231,0.0028018951416015625
maxnorm,4.0,8.0,75088.0,shor,PrimalAndDualFeasible,-0.40347217782368733,-1.0339979168825246,0.6305257390588372,8.233372846702753,0.0007278919219970703
maxnorm,4.0,8.0,75088.0,kron,PrimalAndDualFeasible,-0.4034721814258634,-1.033997915960131,0.6305257345342675,5.317003578574864,2.122359037399292
maxnorm,4.0,8.0,75088.0,beta,PrimalAndDualFeasible,-1.020239882055815,-1.0202398831662658,1.08842132258925e-09,5652973571.470065,0.004065990447998047
maxnorm,4.0,8.0,75455.0,shor,PrimalAndDualFeasible,-1.0145553545661223,-1.1452464115578032,0.12102134468222488,52.77530133249585,0.0007979869842529297
maxnorm,4.0,8.0,75455.0,kron,PrimalAndDualFeasible,-1.0145553551815112,-1.145246411659629,0.12102134416647188,37.815045024739035,2.66233491897583
maxnorm,4.0,8.0,75455.0,beta,PrimalAndDualFeasible,-1.1391969815777543,-1.139196982760891,1.0385707812092458e-09,3721531962.289071,0.004961967468261719
maxnorm,4.0,8.0,76393.0,shor,PrimalAndDualFeasible,-0.11940386640541832,-0.47704895242378825,0.3576450860183699,10.69443550514402,0.0006520748138427734
maxnorm,4.0,8.0,76393.0,kron,PrimalAndDualFeasible,-0.1194038664058694,-0.47704895242396045,0.35764508601809103,5.402684630308725,2.3333091735839844
